"country","state","name","latitude","longitude","population"
"Poland","lubelskie","Wólka",51.2792665,22.6880303,
"Poland","lubelskie","Wysokie",50.9125159,22.7051445,
"Poland","lubelskie","Zakrzew",50.9055534,22.5780036,
"Poland","lubelskie","Cyców",51.2992409,23.127138,
"Poland","lubelskie","Ludwin",51.3457825,22.9059007,
"Poland","lubelskie","Łęczna",51.3009,22.88211,
"Poland","lubelskie","Milejów",51.2241954,22.9561237,
"Poland","lubelskie","Puchaczów",51.3053089,22.9914071,
"Poland","lubelskie","Spiczyn",51.354461,22.7525645,
"Poland","lubelskie","Świdnik",51.2168207,22.6914272,
"Poland","lubelskie","Mełgiew",51.2485497,22.7842374,
"Poland","lubelskie","Piaski",51.1388053,22.8485363,
"Poland","lubelskie","Rybczewice",51.0248584,22.8537385,
"Poland","lubelskie","Trawniki",51.1357164,22.9973319,
"Poland","lubelskie","Lublin",51.2464536,22.5684463,340000
"Poland","lubelskie","Batorz",50.8613999,22.4715223,
"Poland","lubelskie","Chrzanów",50.7694846,22.6005203,
"Poland","lubelskie","Dzwola",50.6766028,22.5733125,
"Poland","lubelskie","Godziszów",50.7687453,22.4965617,
"Poland","lubelskie","Janów Lubelski",50.70669,22.41078,
"Poland","lubelskie","Modliborzyce",50.7541638,22.3294471,
"Poland","lubelskie","Potok Wielki",50.7786911,22.2302157,
"Poland","lubelskie","Kraśnik",50.92339,22.226419,
"Poland","lubelskie","Annopol",50.8853797,21.8569157,
"Poland","lubelskie","Dzierzkowice",50.9628563,22.0746624,
"Poland","lubelskie","Gościeradów",50.8811441,21.9899501,
"Poland","lubelskie","Szastarka",50.8417951,22.3516927,
"Poland","lubelskie","Trzydnik Duży",50.8461016,22.166421,
"Poland","lubelskie","Urzędów",50.9930804,22.1422527,
"Poland","lubelskie","Wilkołaz",51.0026948,22.314478,
"Poland","lubelskie","Zakrzówek",50.95123,22.380232,
"Poland","lubelskie","Łuków",51.927158,22.3830241,
"Poland","lubelskie","Stoczek Łukowski",51.961354,21.9713099,
"Poland","lubelskie","Krzywda",51.8004546,22.1936372,
"Poland","lubelskie","Serokomla",51.7026264,22.3316262,
"Poland","lubelskie","Stanin",51.8962186,22.2096431,
"Poland","lubelskie","Trzebieszów",52.0122717,22.5207958,
"Poland","lubelskie","Wojcieszków",51.7840088,22.3268117,
"Poland","lubelskie","Wola Mysłowska",51.8556651,21.9644625,
"Poland","lubelskie","Chodel",51.109626,22.1363369,
"Poland","lubelskie","Józefów nad Wisłą",51.040429,21.830441,
"Poland","lubelskie","Karczmiska",51.2294825,22.0027361,
"Poland","lubelskie","Łaziska",51.1277289,21.8499663,
"Poland","lubelskie","Opole Lubelskie",51.14738,21.96914,
"Poland","lubelskie","Poniatowa",51.192893,22.0650878,
"Poland","lubelskie","Wilków",51.2528496,21.883926,
"Poland","lubelskie","Puławy",51.4164431,21.969309,
"Poland","lubelskie","Baranów",51.5377127,22.1723791,
"Poland","lubelskie","Janowiec",51.3235143,21.890312,
"Poland","lubelskie","Kazimierz Dolny",51.3180409,21.9542483,
"Poland","lubelskie","Końskowola",51.4090959,22.051777,
"Poland","lubelskie","Kurów",51.3895069,22.1851172,
"Poland","lubelskie","Markuszów",51.3745015,22.2581847,
"Poland","lubelskie","Nałęczów",51.28567,22.215293,
"Poland","lubelskie","Wąwolnica",51.294469,22.147076,
"Poland","lubelskie","Żyrzyn",51.4987887,22.0908134,
"Poland","lubelskie","Dęblin",51.56269,21.86528,
"Poland","lubelskie","Kłoczew",51.7175806,21.9900624,
"Poland","lubelskie","Nowodwór",51.6623715,22.1016538,
"Poland","lubelskie","Ryki",51.6256317,21.9326302,
"Poland","lubelskie","Stężyca",51.5822255,21.7716763,
"Poland","lubelskie","Ułęż",51.5917507,22.1073752,
"Poland","lubuskie","Kostrzyn nad Odrą",52.5871889,14.6494467,
"Poland","lubuskie","Bogdaniec",52.676188,15.0779183,
"Poland","lubuskie","Deszczno",52.6406369,15.2661167,
"Poland","lubuskie","Kłodawa",52.8195009,15.238763,
"Poland","lubuskie","Lubiszyn",52.8097841,14.9761794,
"Poland","lubuskie","Santok",52.7591844,15.4462389,
"Poland","lubuskie","Witnica",52.6730629,14.8976504,
"Poland","lubuskie","Bledzew",52.5172883,15.414068,
"Poland","lubuskie","Międzyrzecz",52.4444808,15.5779005,
"Poland","lubuskie","Przytoczna",52.5847981,15.6841644,
"Poland","lubuskie","Pszczew",52.4779801,15.7809416,
"Poland","lubuskie","Skwierzyna",52.5991741,15.5060653,
"Poland","lubuskie","Trzciel",52.363107,15.876146,
"Poland","lubuskie","Cybinka",52.1945642,14.7957248,
"Poland","lubuskie","Górzyca",52.4608705,15.4960316,
"Poland","lubuskie","Ośno Lubuskie",52.4530993,14.8755999,
"Poland","lubuskie","Rzepin",52.3464071,14.832309,
"Poland","lubuskie","Słubice",52.351065,14.5604649,
"Poland","lubuskie","Dobiegniew",52.9701812,15.7534441,
"Poland","lubuskie","Drezdenko",52.83797,15.83104,
"Poland","lubuskie","Stare Kurowo",52.8368563,15.6854083,
"Poland","lubuskie","Strzelce Krajeńskie",52.87728,15.52966,
"Poland","lubuskie","Zwierzyn",52.8082708,15.5715064,
"Poland","lubuskie","Krzeszyce",52.5831804,15.0068394,
"Poland","lubuskie","Lubniewice",52.5158607,15.250038,
"Poland","lubuskie","Słońsk",52.5633603,14.8055782,
"Poland","lubuskie","Sulęcin",52.44387,15.11697,
"Poland","lubuskie","Torzym",52.3123803,15.082202,
"Poland","lubuskie","Gorzów Wielkopolski",52.7325285,15.2369305,
"Poland","lubuskie","Gubin",51.9489824,14.7284576,
"Poland","lubuskie","Bobrowice",51.9281038,15.0571725,
"Poland","lubuskie","Bytnica",52.1706186,15.1923396,
"Poland","lubuskie","Dąbie",51.9934814,15.2190717,
"Poland","lubuskie","Krosno Odrzańskie",52.0550373,15.0972099,
"Poland","lubuskie","Maszewo",52.1202383,14.9124782,
"Poland","lubuskie","Nowa Sól",51.80344,15.71707,
"Poland","lubuskie","Bytom Odrzański",51.7311819,15.8222235,
"Poland","lubuskie","Kolsko",51.9706283,15.9490388,
"Poland","lubuskie","Kożuchów",51.7454,15.59843,
"Poland","lubuskie","Nowe Miasteczko",51.6904822,15.7319389,
"Poland","lubuskie","Otyń",51.8473317,15.7101136,
"Poland","lubuskie","Siedlisko",51.7686952,15.814192,
"Poland","lubuskie","Sława",51.8759458,16.0718133,
"Poland","lubuskie","Szlichtyngowa",51.7119647,16.2425128,
"Poland","lubuskie","Wschowa",51.8071084,16.3164767,
"Poland","lubuskie","Lubrza",52.2846103,15.3993487,
"Poland","lubuskie","Łagów",52.3330797,15.2968448,
"Poland","lubuskie","Skąpe",52.1527335,15.4584975,
"Poland","lubuskie","Szczaniec",52.2367013,15.6744376,
"Poland","lubuskie","Świebodzin",52.2472962,15.5335721,
"Poland","lubuskie","Zbąszynek",52.24253,15.81632,
"Poland","lubuskie","Babimost",52.16469,15.8274998,
"Poland","lubuskie","Bojadła",51.9667771,15.8196975,
"Poland","lubuskie","Czerwieńsk",52.0130334,15.4233905,
"Poland","lubuskie","Kargowa",52.0720997,15.8653468,
"Poland","lubuskie","Nowogród Bobrzański",51.7985281,15.235124,
"Poland","lubuskie","Sulechów",52.0831645,15.6253179,
"Poland","lubuskie","Świdnica",51.8875322,15.3899317,
"Poland","lubuskie","Trzebiechów",52.0231045,15.7255513,
"Poland","lubuskie","Zabór",51.9305974,15.6877823,
"Poland","lubuskie","Zielona Góra",51.9356214,15.5061862,
"Poland","lubuskie","Gozdnica",51.43606,15.09816,
"Poland","lubuskie","Żagań",51.6178445,15.3248325,
"Poland","lubuskie","Brzeźnica",51.7173795,15.4240467,
"Poland","lubuskie","Iłowa",51.5000229,15.1996268,
"Poland","lubuskie","Małomice",51.5557695,15.4496824,
"Poland","lubuskie","Niegosławice",51.6179533,15.7587579,
"Poland","lubuskie","Szprotawa",51.56696,15.53798,
"Poland","lubuskie","Wymiarki",51.5273962,15.0687407,
"Poland","lubuskie","Łęknica",51.5413908,14.7358341,
"Poland","lubuskie","Żary",51.6420121,15.1369992,
"Poland","lubuskie","Brody",51.7489429,14.7721466,
"Poland","lubuskie","Jasień",51.7515023,15.0136526,
"Poland","lubuskie","Lipinki Łużyckie",51.6396221,14.9996329,
"Poland","lubuskie","Lubsko",51.784371,14.9719305,
"Poland","lubuskie","Przewóz",51.4805473,14.9541628,
"Poland","lubuskie","Trzebiel",51.6132403,14.8221749,
"Poland","lubuskie","Tuplice",51.7019422,14.885995,
"Poland","łódzkie","Brzeziny",51.800255,19.7516791,
"Poland","łódzkie","Andrespol",51.7155614,19.6471483,
"Poland","łódzkie","Brójce",51.6776501,19.6445296,
"Poland","łódzkie","Dmosin",51.9040561,19.794634,
"Poland","łódzkie","Jeżów",51.8135681,19.9684918,
"Poland","łódzkie","Koluszki",51.738289,19.819639,
"Poland","łódzkie","Nowosolna",51.8099479,19.6406983,
"Poland","łódzkie","Rogów",51.8370136,19.8634282,
"Poland","łódzkie","Rzgów",51.6631882,19.489958,
"Poland","łódzkie","Tuszyn",51.6103612,19.534931,
"Poland","łódzkie","Konstantynów Łódzki",51.7476048,19.3254913,
"Poland","łódzkie","Pabianice",51.6567303,19.35776,
"Poland","łódzkie","Dłutów",51.5722743,19.3670725,
"Poland","łódzkie","Dobroń",51.6365304,19.2466797,
"Poland","łódzkie","Ksawerów",51.6808354,19.4038206,
"Poland","łódzkie","Lutomiersk",51.783896,19.1520024,
"Poland","łódzkie","Głowno",51.9643,19.71565,
"Poland","łódzkie","Ozorków",51.9632917,19.291386,
"Poland","łódzkie","Zgierz",51.8550576,19.4060704,
"Poland","łódzkie","Aleksandrów Łódzki",51.8194235,19.3038202,
"Poland","łódzkie","Parzęczew",51.9505614,19.20435,
"Poland","łódzkie","Stryków",51.90218,19.60551,
"Poland","łódzkie","Łódź",51.7592485,19.4559833,730000
"Poland","łódzkie","Bełchatów",51.3687535,19.3564248,
"Poland","łódzkie","Drużbice",51.4598736,19.3857761,
"Poland","łódzkie","Kleszczów",51.2436495,19.3128995,
"Poland","łódzkie","Kluki",51.341376,19.23964,
"Poland","łódzkie","Rusiec",51.3155536,18.9524074,
"Poland","łódzkie","Szczerców",51.3296551,19.1269593,
"Poland","łódzkie","Zelów",51.46434,19.21982,
"Poland","łódzkie","Białaczów",51.2915835,20.2804844,
"Poland","łódzkie","Drzewica",51.4506315,20.477146,
"Poland","łódzkie","Mniszków",51.3830331,20.0136604,
"Poland","łódzkie","Opoczno",51.3753379,20.2787631,
"Poland","łódzkie","Paradyż",51.30568,20.1143155,
"Poland","łódzkie","Poświętne",51.5440296,20.3372134,
"Poland","łódzkie","Sławno",51.4004738,20.1610462,
"Poland","łódzkie","Żarnów",51.2476585,20.1718335,
"Poland","łódzkie","Aleksandrów",51.8194235,19.3038202,
"Poland","łódzkie","Czarnocin",51.5844344,19.6767605,
"Poland","łódzkie","Gorzkowice",51.2000408,19.6285231,
"Poland","łódzkie","Grabica",51.4660507,19.5400374,
"Poland","łódzkie","Łęki Szlacheckie",51.2109898,19.7526658,
"Poland","łódzkie","Moszczenica",51.4965191,19.6791648,
"Poland","łódzkie","Ręczno",51.178061,19.87794,
"Poland","łódzkie","Rozprza",51.3088197,19.6915365,
"Poland","łódzkie","Sulejów",51.35412,19.88512,
"Poland","łódzkie","Wola Krzysztoporska",51.3660575,19.550443,
"Poland","łódzkie","Wolbórz",51.501732,19.8305259,
"Poland","łódzkie","Radomsko",51.0668544,19.4449387,
"Poland","łódzkie","Dobryszyce",51.148238,19.4256348,
"Poland","łódzkie","Gidle",50.9619261,19.4712316,
"Poland","łódzkie","Gomunice",51.167963,19.4883692,
"Poland","łódzkie","Kamieńsk",51.2048619,19.4988658,
"Poland","łódzkie","Kobiele Wielkie",51.0183369,19.6116419,
"Poland","łódzkie","Kodrąb",51.1055808,19.6092292,
"Poland","łódzkie","Lgota Wielka",51.1440237,19.3237727,
"Poland","łódzkie","Ładzice",51.080801,19.358759,
"Poland","łódzkie","Masłowice",51.257319,18.641827,
"Poland","łódzkie","Przedbórz",51.0880091,19.8736304,
"Poland","łódzkie","Wielgomłyny",51.0190048,19.793699,
"Poland","łódzkie","Żytno",50.9210252,19.6723758,
"Poland","łódzkie","Tomaszów Mazowiecki",51.5311945,20.0086471,
"Poland","łódzkie","Będków",51.5882629,19.7802355,
"Poland","łódzkie","Budziszewice",51.6704021,19.9675275,
"Poland","łódzkie","Czerniewice",51.6641262,20.1572804,
"Poland","łódzkie","Inowłódz",51.533827,20.2110987,
"Poland","łódzkie","Lubochnia",51.5973392,20.0394521,
"Poland","łódzkie","Rokiciny",51.6516736,19.7934904,
"Poland","łódzkie","Rzeczyca",51.6057043,20.2994135,
"Poland","łódzkie","Ujazd",51.6113555,19.8982345,
"Poland","łódzkie","Żelechlinek",51.7171027,20.0447492,
"Poland","łódzkie","Piotrków Trybunalski",51.4051721,19.7030244,
"Poland","łódzkie","Buczek",51.5268711,19.1848019,
"Poland","łódzkie","Łask",51.5906364,19.1327882,
"Poland","łódzkie","Sędziejowice",51.5060881,19.030923,
"Poland","łódzkie","Widawa",51.4378863,18.9415121,
"Poland","łódzkie","Wodzierady",51.7202419,19.1399209,
"Poland","łódzkie","Działoszyn",51.1166563,18.8651227,
"Poland","łódzkie","Kiełczygłów",51.2388342,18.9859427,
"Poland","łódzkie","Nowa Brzeźnica",51.0812089,19.183669,
"Poland","łódzkie","Pajęczno",51.14489,18.99908,
"Poland","łódzkie","Rząśnia",51.2217376,19.0422212,
"Poland","łódzkie","Siemkowice",51.2034445,18.9005027,
"Poland","łódzkie","Strzelce Wielkie",51.1446851,19.1927441,
"Poland","łódzkie","Sulmierzyce",51.1883873,19.1910281,
"Poland","łódzkie","Dalików",51.8822864,19.088468,
"Poland","łódzkie","Pęczniew",51.8034096,18.7232008,
"Poland","łódzkie","Poddębice",51.89325,18.9572,
"Poland","łódzkie","Uniejów",51.9696042,18.7966596,
"Poland","łódzkie","Wartkowice",51.985801,18.9946395,
"Poland","łódzkie","Zadzim",51.7920019,18.9076927,
"Poland","łódzkie","Sieradz",51.5956014,18.7302994,
"Poland","łódzkie","Błaszki",51.6515663,18.4344355,
"Poland","łódzkie","Brąszewice",51.5176108,18.4528779,
"Poland","łódzkie","Brzeźnio",51.4887046,18.6297862,
"Poland","łódzkie","Burzenin",51.4602634,18.8322438,
"Poland","łódzkie","Goszczanów",51.791282,18.5057881,
"Poland","łódzkie","Klonowa",51.4393178,18.3993464,
"Poland","łódzkie","Warta",51.7103227,18.6250691,
"Poland","łódzkie","Wróblew",51.1451627,18.4065091,
"Poland","łódzkie","Złoczew",51.4171963,18.6035594,
"Poland","łódzkie","Biała",51.9301973,19.4450042,
"Poland","łódzkie","Czarnożyły",51.2838615,18.5539244,
"Poland","łódzkie","Konopnica",51.3717294,18.8111436,
"Poland","łódzkie","Mokrsko",51.1548446,18.4816851,
"Poland","łódzkie","Osjaków",51.2816694,18.7647317,
"Poland","łódzkie","Ostrówek",51.3253783,18.6315188,
"Poland","łódzkie","Pątnów",51.0897363,18.6804566,
"Poland","łódzkie","Skomlin",51.1691046,18.3941226,
"Poland","łódzkie","Wieluń",51.2186,18.56892,
"Poland","łódzkie","Wierzchlas",51.1674321,18.7343036,
"Poland","łódzkie","Bolesławiec",51.2216121,18.2029865,
"Poland","łódzkie","Czastary",51.2465421,18.3170298,
"Poland","łódzkie","Galewice",51.3705588,18.2873863,
"Poland","łódzkie","Lututów",51.3737268,18.4687891,
"Poland","łódzkie","Łubnice",51.1832891,18.3065678,
"Poland","łódzkie","Sokolniki",51.3098574,18.3275179,
"Poland","łódzkie","Wieruszów",51.29486,18.15475,
"Poland","łódzkie","Zduńska Wola",51.5990328,18.9393251,
"Poland","łódzkie","Szadek",51.6915722,18.9763949,
"Poland","łódzkie","Zapolice",51.5399257,18.9125785,
"Poland","łódzkie","Kutno",52.230618,19.364278,
"Poland","łódzkie","Bedlno",52.162098,19.5776002,
"Poland","łódzkie","Dąbrowice",52.3010379,19.0844293,
"Poland","łódzkie","Krośniewice",52.25581,19.17067,
"Poland","łódzkie","Krzyżanów",52.1828337,19.4568355,
"Poland","łódzkie","Łanięta",52.3346733,19.2782681,
"Poland","łódzkie","Nowe Ostrowy",52.3055066,19.1893072,
"Poland","łódzkie","Oporów",52.2613326,19.5141998,
"Poland","łódzkie","Strzelce",52.3140995,19.3994512,
"Poland","łódzkie","Żychlin",52.24396,19.62596,
"Poland","łódzkie","Łęczyca",52.05959,19.19969,
"Poland","łódzkie","Daszyna",52.157594,19.1507801,
"Poland","łódzkie","Góra Świętej Małgorzaty",52.0558597,19.3196262,
"Poland","łódzkie","Grabów",52.1260857,19.0103213,
"Poland","łódzkie","Piątek",52.0446035,19.4915963,
"Poland","łódzkie","Świnice Warckie",52.0408964,18.9179279,
"Poland","łódzkie","Witonia",52.1462274,19.2995382,
"Poland","łódzkie","Łowicz",52.1067916,19.9453744,
"Poland","łódzkie","Bielawy",52.0759841,19.6555851,
"Poland","łódzkie","Chąśno",52.2002031,19.93008,
"Poland","łódzkie","Domaniewice",52.0244257,19.7990476,
"Poland","łódzkie","Kiernozia",52.2552455,19.8684556,
"Poland","łódzkie","Kocierzew Południowy",52.2037439,20.0355858,
"Poland","łódzkie","Łyszkowice",51.9838396,19.9049106,
"Poland","łódzkie","Nieborów",52.0688185,20.0695934,
"Poland","łódzkie","Zduny",52.169842,19.7877606,
"Poland","łódzkie","Rawa Mazowiecka",51.76623,20.25623,
"Poland","łódzkie","Biała Rawska",51.80772,20.47248,
"Poland","łódzkie","Cielądz",51.7076946,20.3430805,
"Poland","łódzkie","Regnów",51.7480675,20.3872239,
"Poland","łódzkie","Sadkowice",51.7152165,20.6046083,
"Poland","łódzkie","Bolimów",52.0763971,20.1635963,
"Poland","łódzkie","Głuchów",51.5657755,19.5889075,
"Poland","łódzkie","Godzianów",51.8936388,20.0415242,
"Poland","łódzkie","Kowiesy",51.8927099,20.4162507,
"Poland","łódzkie","Lipce Reymontowskie",51.8978017,19.9416859,
"Poland","łódzkie","Maków",51.9626267,20.0252426,
"Poland","łódzkie","Nowy Kawęczyn",51.8857684,20.2471581,
"Poland","łódzkie","Skierniewice",51.9547169,20.1583303,
"Poland","łódzkie","Słupia",51.8600707,19.9823623,
"Poland","małopolskie","Bochnia",49.9684577,20.4303285,
"Poland","małopolskie","Drwinia",50.0950038,20.4334818,
"Poland","małopolskie","Lipnica Murowana",49.8583899,20.5247926,
"Poland","małopolskie","Łapanów",49.8709627,20.3132252,
"Poland","małopolskie","Nowy Wiśnicz",49.9158004,20.4612616,
"Poland","małopolskie","Rzezawa",50.0243219,20.5265147,
"Poland","małopolskie","Trzciana",49.8366107,20.3843832,
"Poland","małopolskie","Żegocina",49.8074468,20.4270549,
"Poland","małopolskie","Czernichów",49.9895513,19.6821026,
"Poland","małopolskie","Igołomia",50.0921434,20.2479864,
"Poland","małopolskie","Iwanowice",50.2329574,19.9674657,
"Poland","małopolskie","Jerzmanowice",50.2118918,19.7463992,
"Poland","małopolskie","Kocmyrzów",50.1289292,20.1314315,
"Poland","małopolskie","Krzeszowice",50.1527811,19.6340026,
"Poland","małopolskie","Liszki",50.0348601,19.7573936,
"Poland","małopolskie","Michałowice",50.1607887,20.0113926,
"Poland","małopolskie","Mogilany",49.9478668,19.8866771,
"Poland","małopolskie","Skała",50.2304098,19.8541516,
"Poland","małopolskie","Skawina",49.9751815,19.8288749,
"Poland","małopolskie","Słomniki",50.23993,20.08212,
"Poland","małopolskie","Sułoszowa",50.2674103,19.7330258,
"Poland","małopolskie","Świątniki Górne",49.9411601,19.9541354,
"Poland","małopolskie","Wielka Wieś",50.1544394,19.8368024,
"Poland","małopolskie","Zabierzów",50.1138606,19.7981266,
"Poland","małopolskie","Zielonki",50.133176,19.9262381,
"Poland","małopolskie","Charsznica",50.4155327,19.9071221,
"Poland","małopolskie","Gołcza",50.3292954,19.908637,
"Poland","małopolskie","Kozłów",50.4813038,20.0210743,
"Poland","małopolskie","Książ Wielki",50.4432956,20.1398642,
"Poland","małopolskie","Miechów",50.3568703,20.0274126,
"Poland","małopolskie","Racławice",50.3256947,20.2370492,
"Poland","małopolskie","Słaboszów",50.3869066,20.2739969,
"Poland","małopolskie","Dobczyce",49.8811735,20.0890793,
"Poland","małopolskie","Lubień",49.7154839,19.9759628,
"Poland","małopolskie","Myślenice",49.83347,19.93965,
"Poland","małopolskie","Pcim",49.7667848,19.9461247,
"Poland","małopolskie","Raciechowice",49.835261,20.1574351,
"Poland","małopolskie","Siepraw",49.9086926,19.9865104,
"Poland","małopolskie","Sułkowice",49.83879,19.79959,
"Poland","małopolskie","Tokarnia",49.7320961,19.8791474,
"Poland","małopolskie","Wiśniowa",49.7874878,20.1149907,
"Poland","małopolskie","Koniusza",50.1676442,20.2113501,
"Poland","małopolskie","Koszyce",50.1702758,20.5789054,
"Poland","małopolskie","Nowe Brzesko",50.13151,20.3745724,
"Poland","małopolskie","Pałecznica",50.281027,20.2964367,
"Poland","małopolskie","Proszowice",50.1921916,20.2890751,
"Poland","małopolskie","Radziemice",50.2536299,20.210576,
"Poland","małopolskie","Biskupice",49.9635512,20.1562094,
"Poland","małopolskie","Gdów",49.9080376,20.1984873,
"Poland","małopolskie","Kłaj",50.0045178,20.2839842,
"Poland","małopolskie","Niepołomice",50.0406662,20.2225326,
"Poland","małopolskie","Wieliczka",49.9870619,20.0647971,
"Poland","małopolskie","Kraków",50.0646501,19.9449799,760000
"Poland","małopolskie","Gorlice",49.6546159,21.1596321,
"Poland","małopolskie","Biecz",49.73554,21.26331,
"Poland","małopolskie","Bobowa",49.7102798,20.9509659,
"Poland","małopolskie","Lipinki",49.6718969,21.2911553,
"Poland","małopolskie","Łużna",49.6907968,21.051741,
"Poland","małopolskie","Moszczenica",49.7312935,21.09153,
"Poland","małopolskie","Ropa",49.590972,21.0442846,
"Poland","małopolskie","Sękowa",49.6227745,21.1979642,
"Poland","małopolskie","Uście Gorlickie",49.5057426,21.1836071,
"Poland","małopolskie","Limanowa",49.70587,20.42228,
"Poland","małopolskie","Mszana Dolna",49.67403,20.07982,
"Poland","małopolskie","Dobra",49.661195,20.2366178,
"Poland","małopolskie","Jodłownik",49.7839293,20.2640903,
"Poland","małopolskie","Kamienica",49.6031835,20.3215953,
"Poland","małopolskie","Laskowa",49.7543397,20.4838774,
"Poland","małopolskie","Łukowica",49.6265449,20.4839134,
"Poland","małopolskie","Niedźwiedź",49.589746,20.1033441,
"Poland","małopolskie","Słopnice",49.6763801,20.3283354,
"Poland","małopolskie","Tymbark",49.7314832,20.3196044,
"Poland","małopolskie","Grybów",49.62406,20.94789,
"Poland","małopolskie","Chełmiec",49.6749679,20.6822236,
"Poland","małopolskie","Gródek nad Dunajcem",49.7682733,20.7537745,
"Poland","małopolskie","Kamionka Wielka",49.5820313,20.8374413,
"Poland","małopolskie","Korzenna",49.685735,20.8422753,
"Poland","małopolskie","Krynica-Zdrój",49.4215158,20.9594208,
"Poland","małopolskie","Łabowa",49.4984006,20.8861249,
"Poland","małopolskie","Łącko",49.5570923,20.4360031,
"Poland","małopolskie","Łososina Dolna",49.7417165,20.6247806,
"Poland","małopolskie","Muszyna",49.3565901,20.8971615,
"Poland","małopolskie","Nawojowa",49.5599707,20.746196,
"Poland","małopolskie","Piwniczna-Zdrój",49.4396092,20.713445,
"Poland","małopolskie","Podegrodzie",49.5759555,20.5888108,
"Poland","małopolskie","Rytro",49.4897541,20.6695079,
"Poland","małopolskie","Stary Sącz",49.564452,20.6327686,
"Poland","małopolskie","Nowy Targ",49.4774647,20.032096,
"Poland","małopolskie","Szczawnica",49.4230451,20.4829528,
"Poland","małopolskie","Czarny Dunajec",49.4465144,19.8387765,
"Poland","małopolskie","Czorsztyn",49.4374074,20.3270231,
"Poland","małopolskie","Jabłonka",49.4793014,19.6938032,
"Poland","małopolskie","Krościenko nad Dunajcem",49.4535117,20.3854489,
"Poland","małopolskie","Lipnica Wielka",49.5111294,19.5939751,
"Poland","małopolskie","Łapsze Niżne",49.3968783,20.2443022,
"Poland","małopolskie","Ochotnica Dolna",49.5181736,20.3219541,
"Poland","małopolskie","Raba Wyżna",49.5646496,19.8803507,
"Poland","małopolskie","Rabka-Zdrój",49.6090128,19.9671769,
"Poland","małopolskie","Spytkowice",49.5789567,19.8084806,
"Poland","małopolskie","Szaflary",49.426862,20.0264196,
"Poland","małopolskie","Zakopane",49.299181,19.9495621,
"Poland","małopolskie","Biały Dunajec",49.3665226,20.0020453,
"Poland","małopolskie","Bukowina Tatrzańska",49.3422914,20.1075143,
"Poland","małopolskie","Kościelisko",49.2902935,19.8895826,
"Poland","małopolskie","Poronin",49.3378366,20.0029577,
"Poland","małopolskie","Nowy Sącz",49.6174535,20.7153326,
"Poland","małopolskie","Alwernia",50.0598063,19.5394784,
"Poland","małopolskie","Babice",50.0518206,19.4168349,
"Poland","małopolskie","Chrzanów",50.1345643,19.4001765,
"Poland","małopolskie","Libiąż",50.1037928,19.3156774,
"Poland","małopolskie","Trzebinia",50.15847,19.4694,
"Poland","małopolskie","Bukowno",50.26508,19.44484,
"Poland","małopolskie","Sławków",50.3045979,19.3880198,
"Poland","małopolskie","Bolesław",50.2722525,20.9051145,
"Poland","małopolskie","Klucze",50.3730194,19.5999763,
"Poland","małopolskie","Olkusz",50.2813157,19.5656869,
"Poland","małopolskie","Trzyciąż",50.3065985,19.7945653,
"Poland","małopolskie","Wolbrom",50.37939,19.7584,
"Poland","małopolskie","Oświęcim",50.0343982,19.2097782,
"Poland","małopolskie","Brzeszcze",49.9815,19.15303,
"Poland","małopolskie","Chełmek",50.10002,19.24873,
"Poland","małopolskie","Kęty",49.8807299,19.2228003,
"Poland","małopolskie","Osiek",49.9478114,19.2788604,
"Poland","małopolskie","Polanka Wielka",49.9857512,19.3058259,
"Poland","małopolskie","Przeciszów",49.9949059,19.3761329,
"Poland","małopolskie","Zator",49.99621,19.43747,
"Poland","małopolskie","Jordanów",49.64913,19.83001,
"Poland","małopolskie","Sucha Beskidzka",49.74127,19.58636,
"Poland","małopolskie","Budzów",49.788203,19.70598,
"Poland","małopolskie","Bystra",49.6620185,21.0863957,
"Poland","małopolskie","Maków Podhalański",49.72953,19.67695,
"Poland","małopolskie","Stryszawa",49.7068507,19.5040043,
"Poland","małopolskie","Zawoja",49.6680859,19.5821187,
"Poland","małopolskie","Zembrzyce",49.7751811,19.6012239,
"Poland","małopolskie","Andrychów",49.8548934,19.3412842,
"Poland","małopolskie","Brzeźnica",49.9503154,19.6317581,
"Poland","małopolskie","Kalwaria Zebrzydowska",49.86686,19.67676,
"Poland","małopolskie","Lanckorona",49.8456813,19.7150795,
"Poland","małopolskie","Mucharz",49.8180332,19.5362496,
"Poland","małopolskie","Stryszów",49.8220214,19.6347637,
"Poland","małopolskie","Tomice",49.900981,19.4723789,
"Poland","małopolskie","Wadowice",49.8827856,19.4939579,
"Poland","małopolskie","Wieprz",49.9092698,19.3787383,
"Poland","małopolskie","Borzęcin",50.0651095,20.7116661,
"Poland","małopolskie","Brzesko",49.9647187,20.6034471,
"Poland","małopolskie","Czchów",49.8368614,20.6802794,
"Poland","małopolskie","Dębno",49.4645783,20.2029754,
"Poland","małopolskie","Gnojnik",49.8935129,20.6087945,
"Poland","małopolskie","Iwkowa",49.7999816,20.5832965,
"Poland","małopolskie","Szczurowa",50.1115565,20.576642,
"Poland","małopolskie","Dąbrowa Tarnowska",50.17462,20.98638,
"Poland","małopolskie","Gręboszów",50.2527847,20.7999452,
"Poland","małopolskie","Mędrzechów",50.2875939,20.9589896,
"Poland","małopolskie","Olesno",50.2070171,20.9292842,
"Poland","małopolskie","Radgoszcz",50.2056733,21.112144,
